tweet_text,cyberbullying_type
@icemachine79 @Cathemerality @discordspies @tragic_endings_ What the fuck are you suggesting? Publically posting yo… https://t.co/UXYXTu2bzp,1
@_CMehine_ @Cathemerality @discordspies @tragic_endings_ Not by them.  I thought radfems were opposed to revenge porn.,1
"@RRobloxR34 If you call me minor, you going to revenge porn on the_rr34",1
Revenge porn is punishable by law,1
"@KayelamityJane What? I’m Gen X and it was obvious what had happened and would happen.
And it pretty much happened…… https://t.co/oQSpSvR2xE",1
@jendrained @imgogurtsonline Very cool the revenge porn kid throws her trash opinion anywhere,1
"@Wishbone_Sloane Thank fuck for that, I would rather not find you if it's people posting revenge porn. 🤷‍♂️",1
"16 Aug 2020
Teen frontrunner in Kansas political race admits revenge porn
#OneYearToday https://t.co/6xhfhG0vX3",1
@PJAudios Isn’t it? They should have been around and a lot more strict years and years ago. Even now they need to b… https://t.co/gWRhM81ARK,1
"@PJAudios Tell me about it. It went even deeper than that, but that’s the gist of it! All before revenge porn laws… https://t.co/RWHc96m9C7",1
@JB93621 @AsianJamesBB17 revenge porn,1
@CoreySherrif @craftymuvva @AlanFreestone @BBCBreaking @Nigel_Farage You’ll never see a man doing it because you ne… https://t.co/ePRyrHdjBn,1
What do you mean by intentionally lol and would you? — I had two exes secretly record and then post it after I brok… https://t.co/2wAi2V5iQo,1
@DailyPowrRangrs @honeyghosted ...I certainly wouldn't show it to my 7 year-old daughter who loves Dino Fury. Not w… https://t.co/Su9f1hpDJS,1
I haven’t forgotten you bitches that stayed following a sexual predator who posted revenge porn for the sake of the “drama”. Losers.,1
"her ex hacked her deactivated nsfw account, everyone take a second to report it. this is revenge porn https://t.co/EjuhPMiZJj",1
"Rather than a patchwork of state laws, revenge porn would be best regulated—and curtailed—by a uniform federal law,… https://t.co/6C9MvUuoqI",1
@yorkshiregirl91 @stephen__bear @Jessica_Smithxo I am not saying I condone revenge porn but holding it against him… https://t.co/2HDDw8Zzz5,1
@zara85342275 @sashacela @stephen__bear @Jessica_Smithxo He has a history of controlling and abusing relationships.… https://t.co/X1g4tSPnqi,1
@yorkshiregirl91 @stephen__bear @Jessica_Smithxo Hey “p” or Yorkshiregirl…. Ty for the help 😚 I haven’t said that r… https://t.co/kU3dsIMxZy,1
"This is kind of fun now he’s threatening revenge porn by making up videos and pictures of me

This could get  interesting

@GQMagazine",1
@PunishedEboy @corleyraejepsen @mikescubes @Potholdaz I'm grown up enough to not frequent a site that has tons of c… https://t.co/j4oySMyRyM,1
@cannibalwhxre Hunter get help please this is just revenge porn,1
@i_amchipo Yalikaba. Well I think a lot of people do it and I can't really judge. Revenge porn is just as bad as it gets man.,1
@taestylze @justdayyz why are yall promoting revenge porn??? bl0nks as well as armpits who do this shit are both disgusting as hell,1
@LusumpaJoseph I mean I support their message really. It wouldn't make sense to punish a victim of revenge porn. I'… https://t.co/RAWTMUJ5ls,1
The number of revenge porn victims  in our country is quite alarming.,1
@vfvante @najisujhojitajk I'm pretty sure a good lawyer could make a case that using it maliciously as revenge porn… https://t.co/LNUFnC87tf,1
@Felpstheboy revenge porn*,1
b!tches be promoting sexual harassment and revenge porn on this app over kpop https://t.co/GVWuH4aLmW,1
@btsismykosmos02 yall are advocating for revenge porn rather than reporting the og person??😶 worms for brains fr ho… https://t.co/t9KDKuBMsc,1
"@SinfulSpikeus Anna Kasparian is a terrible person.
Trust me you do not want to be associated with her. She is not… https://t.co/MsFPlN6U4K",1
"If you defend the audio posted of Phantom, then you are defending child pornography and revenge porn. two felony ch… https://t.co/9YjT30zzUy",1
"does not matter who did it first, do NOT encourage revenge porn",1
Lookit! The nearly-50 revenge porn guy is lashing out at all the people who said “maybe don’t be an asshole.” I hop… https://t.co/l28zdl7deI,1
@stevek3384 @AvaGraceVIP @SR_Duncan @athenapandora7 @BiddyCross @beeonroids @ShotgunRain5746 @MasterMorgan317… https://t.co/sGvEMNoedG,1
esp on the issue of deepfakes this is a massive problem for women esp but the laws to protect them are WEAK and rev… https://t.co/sGgQ5s0zdr,1
@maggotcircus revenge porn? I'm not even using this account but for anything to stop you from hacking this account too,1
@trusfrated_self @bxngtxnrecords @sarasfilter A technology that lets you replace someones face in a video with some… https://t.co/keKip2jqDs,1
Like that sht counts as revenge porn and can get you sued/arrested like im serious.,1
@JokersBBUpdates Didn’t he release revenge porn of her?,1
@Lexual__ I just relized revenge porn should def be in the orange section !,1
"@yorkshiregirl91 Again, read me the guilty verdict. There is none. He never served a day in prison. And Revenge por… https://t.co/Z9bKWkqsaO",1
"@Kitten0727 @Hunty1998 @OnlyFans honest questions, can they actually use it as revenge porn when it's sold and post… https://t.co/aG4EfWdTKi",1
@ThugBePhine Like I said google is a wonderful thing. He’s also due in court for revenge porn. Obviously you’re ok with that 👍,1
He a slut. This ain't no revenge porn or nothing,1
"@yorkshiregirl91 @stephen__bear @Jessica_Smithxo He ain't no International Playboy, he's is just an International n… https://t.co/q02ssGkvZ1",1
do your parents know that you’re a sexual assaulter and harass woman online with revenge porn,1
"@maggotcircus it is literally revenge porn, i’m so sorry evan",1
The truth is out. This isn’t about health and saving lives. It’s about LARPing revenge porn and domination. https://t.co/eimEFwITmI,1
The revenge porn https://t.co/sS506yFsRd,1
"my ex reactivating my nsfw account, changing the password, and pretending to be me this is literally revenge porn at this point",1
"Pretty sure allll these SW sites have FAR MORE IMPORTANT THINGS to worry about (like under age, poop, pee, blood, e… https://t.co/mEcIt61bjh",1
"@justsomedoglol @MistTehKittagon @bluberrydaproto Funny you ask that, yes.

It would be extremely beneficial for pe… https://t.co/2pWf1VwDzr",1
"@mrmarksteel Is this not technically ""revenge porn""?",1
@KiharaLewin @shobanes @DavidNdii Not really. Your mentality is what got us here. You are blind by hate so much tha… https://t.co/8lOOJTkmVW,1
Security Summit 2021 - Women for Security su Sexting e Revenge Porn https://t.co/taU49yMlJD,1
"@CommodoreBlog I know what you mean Sarah, someone sent me this, it’s absolutely disgusting isn’t it 😉🤣🤣
 I think i… https://t.co/NgDWKuFvW2",1
@joedyg304 @harbing3r13 @OGWolf11 @DeathMatch4TJC @JustJeremyHeyYo @RedRebelOnDrugs @Mortheous @ALLELITEMIKEY… https://t.co/ERYTxZ6wHt,1
@sashacela It’s funny how Chris brown can beat up Rhianna and you all condone it by listening to his music that’s w… https://t.co/Kk9FzxlZkt,1
@Boobah_12 @Sphinx_Mnguni @Ronald_the1 @Melida_ZAR @Cellular_Jnr It’s not revenge porn if it’s unsolicited nudes. I… https://t.co/I7ovNig132,1
@sashacela Sexual predator… please he hasn’t gone out raping 100’s of women he has done something wrong by outing t… https://t.co/D1v33iD4l8,1
"@ClunkSpider This is my issue with tlou2, the story never reached this high! It's really a big wasted opportunity t… https://t.co/E6Z7Uvf7Js",1
"@XXVmile @Sphinx_Mnguni @Ronald_the1 @Melida_ZAR @Cellular_Jnr Just because it’s in her possession, doesn’t mean sh… https://t.co/967WgZEq0e",1
@kelvinkhleung @morton_sammy @feeIlikepabIo @ThisBeATestYo I think the reason she’s mad at Kanye is that he tried t… https://t.co/1XQwKCg7Hp,1
"@technicaIIyneon I feel kind of bad because I think the timer used my ss in the original post but at the same time,… https://t.co/PQghLOv4Io",1
@classorcreed @357RLART @stephen__bear I need help?? Do you condone revenge porn as well as underage sex?,1
@sashacela @stephen__bear @Jessica_Smithxo FYI I do not condone revenge porn I was only speaking about this video 👏🏻,1
@sashacela @stephen__bear @Jessica_Smithxo FYI I do not condone revenge porn I was only speaking about this video 👏🏻,1
@sashacela @stephen__bear @Jessica_Smithxo Have I said anything about the revenge porn? NO I’m on about this video… https://t.co/bCE6PD2Akr,1
@lucas20996909 @stephen__bear Yep haters of deviants who like revenge porn and underage girls. You’re obviously ok with that though?,1
What is #doxing and why is it happening to more women since the beginning of the pandemic? https://t.co/QFgpyFeSba https://t.co/qVbThMGwY1,1
"@M_Millerman Every story always has been revenge porn.

These people are ghouls.",1
"The Criminalization of ""Revenge Porn"" | Psychology Today https://t.co/NKa5v525Lz",1
@Aspiring_Daddy @jameslo207 @silasgreeen It's not revenge porn unless you are using it as 'revenge' if the video is… https://t.co/M565vOtT3M,1
"@tsunyami I agree but to a certain point. I am more concerned with what people do, rather than say. There were thre… https://t.co/r4rkwy97WH",1
@KioskmanD @SNoseberg @CommieDGurl @TheRalphRetort Remind Ralph I’m on my 100 acre ranch retired. Only 7 years olde… https://t.co/6oigA9ukNY,1
"@kelvinkhleung @morton_sammy @feeIlikepabIo @ThisBeATestYo Context, is that her fans are very clearly people who lo… https://t.co/qPEFJCgTu4",1
revenge porn is horrible in any situation. Stephen Bear at court for it &amp; done it again…. He’ll get jail for it. https://t.co/Azm6mk7yBx,1
in revenge for scotty t watching porn without headphones azza had really loud phone sex with lawrence,1
@zara85342275 @stephen__bear @Jessica_Smithxo Hey Zara just going to help you out. The hate is because he’s a narci… https://t.co/meVlIwNFhR,1
Why there is alot of tweets about revenge nude/porn?,1
"@rvanzen @Ashaad__ Revenge porn is definitely illegal. I reported all that I saw, but if he doesn't remove them, I'd go to police. 🤷🏻‍♀️",1
"Remember this guy groomed a 15 year old girl and got her to move in with him, posted revenge porn and has been know… https://t.co/cUnJZNX3aZ",1
@gemski91 @fatgirlmadness @Shaughna_P Well then. Revenge porn is disgusting. No person should ever have to worry about it.,1
"Twitter, Inc: Protect Young and Vulnerable Women - Sign the Petition! https://t.co/YYOBXnejo4 via @UKChange

This m… https://t.co/223GoLDZA6",1
Russia was always part of the plan along with China and Pax. Putin achieved what he wanted - humiliation of US as r… https://t.co/p6FswaJM6D,1
@fatgirlmadness @Shaughna_P He leaked a sex video of himself and his partner before his trial starts for a revenge… https://t.co/doWLjgiHls,1
@oshunsbitch @glamsquadhippie @htxtaylorsmith since when is someone else's sextape her business 💀💀 pretty sure they… https://t.co/dctuJvtOyc,1
@AVNMediaNetwork @AdmireMeVIP also why is someone who is on trial for actual REVENGE PORN allowed to be making and… https://t.co/Mm57jb4zSO,1
@MathekgaBino @Nkanyiso_ngqulu Yeah plus people who have R300 000 sitting in their account don't have time to be po… https://t.co/gUEzXNTHDX,1
I’m so happy with reading about revenge porn &amp; trolling laws introduced in Australia I’m going to celebrate with wr… https://t.co/9kVIHhNyxn,1
Revenge porn in Australia: the law is only as effective as the law enforcement https://t.co/q4ZrQdQgIG,1
I’ve never understood the argument in favor of Gawker here. They published revenge porn. https://t.co/brwhszzZvW,1
"@TheRealityChris @smoke_nd_pearlz It should also be against the law for them to subscribe, screenshot, and show man… https://t.co/h5HT7a4lb3",1
"I’m not gonna argue with people on the topic of revenge porn and borderline cp (both a crime btw), talk to the wall please.",1
@kelvinkhleung the problem is that he use revenge porn with that hideous mannequin of taylor and explicitly say “he… https://t.co/OWIidVRZ05,1
"The New Mutiny - Revenge Porn   
#nowplaying
#wodustudios #collegeradio 
#listenlive",1
@kelvinkhleung @morton_sammy @feeIlikepabIo @ThisBeATestYo admitted to being the snake- do y'all hear yourself she… https://t.co/hAarTL7xCP,1
Sharing photo without consent is still consider you did revenge porn. Almost threat from your classmate about you w… https://t.co/yf3nKU7p6r,1
Security Summit 2021 - Women for Security su Sexting e Revenge Porn https://t.co/taU49yMlJD,1
forever. i talk to them on discord myself &amp; they’ve always been so sweet &amp; welcoming. obv posting revenge porn isn’… https://t.co/OV93LxKEaI,1
@nsfwmcyttimer wait so they still posted CP Audio? I'm very confused here... Nsfw of a minor so...it was CP basical… https://t.co/WlIqfaRmE7,1
revenge porn is ok? you can say “it shouldn’t have happened” but it did and now they’re doing their best to show th… https://t.co/eZFFII3ZWP,1
@htxtaylorsmith this classifies as revenge porn which is a class a misdemeanor delete this also outing people isn’t cool,1
why r they ignoring the revenge porn part? and this is totally dvmb https://t.co/GVZ2vGvOZj,1
@euphospug @PalmerReport They’re sleazy.  They made Gary Moore’s death of a heart attack all about him having alcoh… https://t.co/YPcrQU9bS5,1
